ulCarrierFreq,timestamp,id,frame,slot,pci,dlCarrierFreq,_id.$oid,avgLdpcIterations,rnti,ulBytes,pmi,rsrp,cqi,pucchSnr,rssi,ueId,inSync,dlBytes,dlMcs,ulMcs,ulBler,ri,pcmax,puschSnr,dlBler,phr,rsrq,sinr
3750240000.0,2025-05-22 14:45:09.840000+00:00,12345678.0,1012.0,14.0,0.0,3750240000.0,682f3875be193f091d614d48,5.3,43b0,957026.0,"(4,0)",-87.0,10.0,11.0,80.4,89,1.0,747131.0,6.0,6.0,0.222836,3.0,22.0,18.0,0.089573,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:09.840000+00:00,12345678.0,1012.0,14.0,0.0,3750240000.0,682f3875be193f091d614d48,5.3,e000,889658.0,"(2,0)",-86.0,14.0,20.0,74.3,90,1.0,122063.0,1.0,6.0,0.122716,2.0,24.0,16.5,0.179177,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:10.840000+00:00,12345678.0,88.0,14.0,0.0,3750240000.0,682f3876be193f091d614d49,5.5,d817,5908324.0,"(15,1)",-81.0,15.0,18.0,79.8,91,1.0,4405944.0,6.0,6.0,0.019439,2.0,24.0,7.0,0.216714,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:10.840000+00:00,12345678.0,88.0,14.0,0.0,3750240000.0,682f3876be193f091d614d49,5.5,297f,2807539.0,"(15,1)",-84.0,15.0,3.0,81.8,88,1.0,870545.0,6.0,6.0,0.107957,2.0,24.0,19.0,0.166958,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:10.840000+00:00,12345678.0,88.0,14.0,0.0,3750240000.0,682f3876be193f091d614d49,5.5,7681,971422.0,"(8,1)",-85.0,15.0,18.0,81.3,92,1.0,313171.0,6.0,6.0,0.03221,2.0,24.0,18.0,0.213971,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:10.840000+00:00,12345678.0,88.0,14.0,0.0,3750240000.0,682f3876be193f091d614d49,5.5,43b0,959619.0,"(4,0)",-87.0,10.0,18.0,79.7,89,1.0,748749.0,6.0,6.0,0.20792,3.0,22.0,18.0,0.146299,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:10.840000+00:00,12345678.0,88.0,14.0,0.0,3750240000.0,682f3876be193f091d614d49,5.5,e000,892396.0,"(14,0)",-86.0,15.0,19.0,75.6,90,1.0,122201.0,1.0,6.0,0.159736,2.0,24.0,7.5,0.145134,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:11.840000+00:00,12345678.0,188.0,14.0,0.0,3750240000.0,682f3877be193f091d614d4a,3.3,d817,5910999.0,"(15,1)",-81.0,15.0,19.0,80.2,91,1.0,4406562.0,6.0,6.0,0.007531,2.0,24.0,6.5,0.265538,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:11.840000+00:00,12345678.0,188.0,14.0,0.0,3750240000.0,682f3877be193f091d614d4a,3.3,297f,2810483.0,"(15,1)",-84.0,15.0,20.0,80.9,88,1.0,871163.0,6.0,6.0,0.037642,2.0,24.0,6.5,0.135236,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:11.840000+00:00,12345678.0,188.0,14.0,0.0,3750240000.0,682f3877be193f091d614d4a,3.3,7681,974366.0,"(15,1)",-85.0,15.0,18.0,82.4,92,1.0,313789.0,6.0,6.0,0.011231,2.0,24.0,8.0,0.273317,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:11.840000+00:00,12345678.0,188.0,14.0,0.0,3750240000.0,682f3877be193f091d614d4a,3.3,43b0,962595.0,"(4,0)",-87.0,10.0,17.0,79.1,89,1.0,749558.0,6.0,6.0,0.072497,3.0,22.0,46.5,0.118502,52.0,-10.5,23.5
