ulCarrierFreq,timestamp,id,frame,slot,pci,dlCarrierFreq,_id.$oid,avgLdpcIterations,rnti,ulBytes,pmi,rsrp,cqi,pucchSnr,rssi,ueId,inSync,dlBytes,dlMcs,ulMcs,ulBler,ri,pcmax,puschSnr,dlBler,phr,rsrq,sinr
3750240000.0,2025-05-23 10:15:11.924000+00:00,12345678.0,207.0,9.0,0.0,3750240000.0,68304aafbe193f091d6179ff,9.0,7acd,2154477.0,"(6,3)",-130.0,8.0,3.0,62.0,143,1.0,224141.0,5.0,6.0,1.0,1.0,25.0,29.5,1.0,28.0,-19.5,-8.0
3750240000.0,2025-05-23 10:15:12.924000+00:00,12345678.0,307.0,9.0,0.0,3750240000.0,68304ab0be193f091d617a00,8.3,30be,5877113.0,"(7,1)",-83.0,11.0,16.0,78.3,137,1.0,2534574.0,6.0,6.0,0.016802,3.0,22.0,18.5,0.066898,52.0,-11.0,16.0
3750240000.0,2025-05-23 10:15:12.924000+00:00,12345678.0,307.0,9.0,0.0,3750240000.0,68304ab0be193f091d617a00,8.3,23b3,5214926.0,"(13,0)",-95.0,13.0,16.0,77.9,141,1.0,944712.0,0.0,6.0,1.0,2.0,24.0,18.0,0.000974,59.0,-11.0,15.5
3750240000.0,2025-05-23 10:15:12.924000+00:00,12345678.0,307.0,9.0,0.0,3750240000.0,68304ab0be193f091d617a00,8.3,308f,1810730.0,"(15,1)",-129.0,15.0,3.0,62.0,142,1.0,1751515.0,1.0,6.0,1.0,2.0,24.0,3.5,0.999261,26.0,-18.5,-7.0
3750240000.0,2025-05-23 10:15:12.924000+00:00,12345678.0,307.0,9.0,0.0,3750240000.0,68304ab0be193f091d617a00,8.3,6695,3149439.0,"(15,0)",-110.0,7.0,16.0,82.7,138,1.0,1802051.0,6.0,6.0,0.985115,2.0,25.0,17.5,0.143372,38.0,-11.0,10.5
3750240000.0,2025-05-23 10:15:12.924000+00:00,12345678.0,307.0,9.0,0.0,3750240000.0,68304ab0be193f091d617a00,8.3,7acd,2155617.0,"(6,3)",-130.0,8.0,3.0,62.0,143,1.0,224274.0,5.0,6.0,1.0,1.0,25.0,4.0,1.0,28.0,-19.5,-8.0
3750240000.0,2025-05-23 10:15:13.924000+00:00,12345678.0,407.0,9.0,0.0,3750240000.0,68304ab1be193f091d617a01,9.0,30be,5879582.0,"(7,1)",-83.0,11.0,16.0,77.1,137,1.0,2535383.0,6.0,6.0,0.007232,3.0,22.0,17.5,0.054187,52.0,-11.0,18.0
3750240000.0,2025-05-23 10:15:13.924000+00:00,12345678.0,407.0,9.0,0.0,3750240000.0,68304ab1be193f091d617a01,9.0,23b3,5217363.0,"(14,0)",-95.0,14.0,17.0,76.4,141,1.0,944796.0,0.0,6.0,1.0,2.0,24.0,19.5,0.000789,52.0,-11.0,15.5
3750240000.0,2025-05-23 10:15:13.924000+00:00,12345678.0,407.0,9.0,0.0,3750240000.0,68304ab1be193f091d617a01,9.0,308f,1810999.0,"(15,1)",-129.0,15.0,3.0,62.0,142,1.0,1753384.0,1.0,6.0,1.0,2.0,24.0,1.5,0.999682,26.0,-18.5,-7.0
3750240000.0,2025-05-23 10:15:13.924000+00:00,12345678.0,407.0,9.0,0.0,3750240000.0,68304ab1be193f091d617a01,9.0,6695,3152272.0,"(15,0)",-110.0,7.0,16.0,80.6,138,1.0,1802978.0,6.0,6.0,0.994233,2.0,24.0,15.5,0.104518,38.0,-11.0,10.5
