ueId,rnti,inSync,dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,pmi,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr,id,frame,slot,pci,dlCarrierFreq,ulCarrierFreq,avgLdpcIterations,timestamp
3,85bf,1,25597,1,7e-05,127906,6,1.0,2,"(0,1)",59,24,-10.5,23.5,-69,81.5,5,17,16.5,12345678,589,19,0,3750240000,3750240000,12.6,1744628028676
1,ab7a,1,1926,0,0.019403,43035,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-76,80.3,7,17,15.5,12345678,589,19,0,3750240000,3750240000,12.6,1744628028676
2,6ffa,1,1071758,3,0.07453,63488,6,0.889365,1,"(0,3)",52,24,-10.5,23.5,-73,83.4,15,16,18.5,12345678,589,19,0,3750240000,3750240000,12.6,1744628028676
3,85bf,1,25700,1,5.7e-05,130281,6,1.0,2,"(0,0)",58,24,-10.5,23.5,-69,82.3,3,17,17.5,12345678,689,19,0,3750240000,3750240000,12.7,1744628029676
1,ab7a,1,1968,0,0.015716,44001,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-77,82.4,15,17,18.0,12345678,689,19,0,3750240000,3750240000,12.7,1744628029676
2,6ffa,1,1729916,3,0.047843,83397,6,0.957138,2,"(0,1)",52,25,-10.5,23.5,-73,80.8,15,13,15.5,12345678,689,19,0,3750240000,3750240000,12.7,1744628029676
3,85bf,1,25803,1,4.6e-05,131785,6,1.0,2,"(0,0)",59,24,-10.5,23.5,-69,81.8,7,17,17.5,12345678,789,19,0,3750240000,3750240000,12.5,1744628030676
1,ab7a,1,2010,0,0.01273,44998,6,1.0,1,"(0,3)",52,25,-10.5,23.5,-77,84.0,15,16,19.0,12345678,789,19,0,3750240000,3750240000,12.5,1744628030676
2,6ffa,1,1871765,4,0.043059,99915,6,0.983394,2,"(0,0)",52,24,-10.5,23.5,-73,82.2,8,16,18.0,12345678,789,19,0,3750240000,3750240000,12.5,1744628030676
3,85bf,1,26155,1,3.4e-05,133823,6,1.0,2,"(0,0)",58,24,-10.5,23.5,-69,81.9,10,16,17.5,12345678,889,19,0,3750240000,3750240000,11.9,1744628031676
1,ab7a,1,13100,0,0.046254,57652,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-77,82.3,8,16,17.5,12345678,889,19,0,3750240000,3750240000,11.9,1744628031676
2,6ffa,1,1871765,4,0.043059,102288,6,0.993567,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,889,19,0,3750240000,3750240000,11.9,1744628031676
3,85bf,1,26293,1,2.7e-05,135359,6,1.0,2,"(0,0)",59,24,-10.5,23.5,-69,80.3,5,14,15.5,12345678,989,19,0,3750240000,3750240000,12.5,1744628032676
2,6ffa,1,1871765,4,0.043059,102858,6,0.997508,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.0,12345678,989,19,0,3750240000,3750240000,12.5,1744628032676
1,7f09,1,2027,9,0.1,1528,9,0.1,1,"(0,0)",52,24,-10.5,23.5,-79,85.9,15,24,21.5,12345678,989,19,0,3750240000,3750240000,12.5,1744628032676
3,85bf,1,26431,1,2.2e-05,136594,6,1.0,2,"(0,0)",59,24,-10.5,23.5,-69,81.4,15,17,16.5,12345678,65,19,0,3750240000,3750240000,11.9,1744628033676
2,6ffa,1,1871765,4,0.043059,105567,6,0.999131,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.0,12345678,65,19,0,3750240000,3750240000,11.9,1744628033676
1,7f09,1,5004,1,0.084492,2794,6,0.534104,2,"(0,0)",59,24,-10.5,23.5,-79,82.2,6,16,17.5,12345678,65,19,0,3750240000,3750240000,11.9,1744628033676
3,85bf,1,26889,2,1.8e-05,137864,6,1.0,2,"(0,0)",58,24,-10.5,23.5,-69,82.6,10,17,12.5,12345678,165,19,0,3750240000,3750240000,12.0,1744628034676
2,6ffa,1,1871765,4,0.043059,106771,6,0.999697,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.5,12345678,165,19,0,3750240000,3750240000,12.0,1744628034676
1,7f09,1,29943,2,0.069514,37834,6,0.777163,1,"(0,2)",60,24,-10.5,23.5,-76,80.3,7,15,14.5,12345678,165,19,0,3750240000,3750240000,12.0,1744628034676
3,85bf,1,27111,2,1.5e-05,139067,6,1.0,1,"(0,0)",59,24,-10.5,23.5,-69,81.6,15,17,16.5,12345678,265,19,0,3750240000,3750240000,12.3,1744628035676
2,6ffa,1,1871765,4,0.043059,108545,6,0.999883,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,265,19,0,3750240000,3750240000,12.3,1744628035676
1,7f09,1,50304,2,0.033971,83068,6,0.913668,1,"(0,3)",52,25,-10.5,23.5,-76,80.5,15,17,15.0,12345678,265,19,0,3750240000,3750240000,12.3,1744628035676
3,85bf,1,27249,1,1.3e-05,140001,6,1.0,2,"(0,1)",59,24,-10.5,23.5,-69,82.4,9,14,17.5,12345678,365,19,0,3750240000,3750240000,12.5,1744628036676
2,6ffa,1,1871765,4,0.043059,110351,6,0.999959,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,365,19,0,3750240000,3750240000,12.5,1744628036676
1,7f09,1,89007,7,0.036145,106294,6,0.958708,2,"(0,0)",59,24,-10.5,23.5,-76,82.9,11,18,10.5,12345678,365,19,0,3750240000,3750240000,12.5,1744628036676
3,85bf,1,27387,1,1.1e-05,141505,6,1.0,2,"(0,1)",58,24,-10.5,23.5,-69,82.5,9,17,12.5,12345678,465,19,0,3750240000,3750240000,12.4,1744628037676
2,6ffa,1,1871765,4,0.043059,111856,6,0.999986,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,465,19,0,3750240000,3750240000,12.4,1744628037676
1,7f09,1,130581,6,0.234281,132323,6,0.985602,1,"(0,3)",57,24,-10.5,23.5,-76,83.9,15,17,18.5,12345678,465,19,0,3750240000,3750240000,12.4,1744628037676
3,85bf,1,27490,1,1e-05,142170,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-69,82.5,7,14,12.5,12345678,565,19,0,3750240000,3750240000,12.1,1744628038676
2,6ffa,1,1871765,4,0.043059,114565,6,0.999994,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,565,19,0,3750240000,3750240000,12.1,1744628038676
1,7f09,1,210995,3,0.181354,195618,6,0.993802,2,"(0,0)",60,24,-10.5,23.5,-76,81.8,6,17,16.5,12345678,565,19,0,3750240000,3750240000,12.1,1744628038676
3,85bf,1,27593,1,8e-06,143104,6,1.0,1,"(0,1)",58,24,-10.5,23.5,-69,82.4,15,17,12.5,12345678,665,19,0,3750240000,3750240000,12.5,1744628039676
2,6ffa,1,1871765,4,0.043059,116672,6,0.999998,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,665,19,0,3750240000,3750240000,12.5,1744628039676
1,7f09,1,442313,0,0.07889,272975,6,0.997599,1,"(0,3)",56,24,-10.5,23.5,-76,83.3,15,15,17.5,12345678,665,19,0,3750240000,3750240000,12.5,1744628039676
3,85bf,1,27731,1,7e-06,143737,6,1.0,1,"(0,0)",58,24,-10.5,23.5,-69,81.8,10,17,16.0,12345678,765,19,0,3750240000,3750240000,12.5,1744628040676
2,6ffa,1,1871765,4,0.043059,117274,6,0.999999,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,765,19,0,3750240000,3750240000,12.5,1744628040676
1,7f09,1,857506,3,0.042054,312712,6,0.99907,1,"(0,0)",61,24,-10.5,23.5,-76,81.3,15,17,15.5,12345678,765,19,0,3750240000,3750240000,12.5,1744628040676
3,85bf,1,27869,1,6e-06,144069,6,1.0,2,"(0,1)",52,24,-10.5,23.5,-69,80.6,15,13,16.5,12345678,865,19,0,3750240000,3750240000,12.5,1744628041676
2,6ffa,1,1871765,4,0.043059,118478,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.5,12345678,865,19,0,3750240000,3750240000,12.5,1744628041676
1,7f09,1,1296857,0,0.050848,332853,6,0.9996,1,"(0,0)",61,24,-10.5,23.5,-76,81.5,8,16,17.5,12345678,865,19,0,3750240000,3750240000,12.5,1744628041676
3,85bf,1,27937,1,5e-06,145272,6,1.0,1,"(0,1)",58,24,-10.5,23.5,-69,81.4,15,15,17.5,12345678,965,19,0,3750240000,3750240000,12.0,1744628042676
2,6ffa,1,1871765,4,0.043059,120284,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,965,19,0,3750240000,3750240000,12.0,1744628042676
1,7f09,1,2276463,0,0.082612,390922,6,0.999845,1,"(0,3)",55,24,-10.5,23.5,-76,82.2,15,16,16.5,12345678,965,19,0,3750240000,3750240000,12.0,1744628042676
3,85bf,1,27979,0,5e-06,147077,6,1.0,2,"(0,1)",59,24,-10.5,23.5,-69,81.5,4,18,10.5,12345678,41,19,0,3750240000,3750240000,12.4,1744628043676
2,6ffa,1,1871765,4,0.043059,121488,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,41,19,0,3750240000,3750240000,12.4,1744628043676
1,7f09,1,2950498,0,0.051326,419580,6,0.999933,2,"(0,1)",59,24,-10.5,23.5,-76,82.2,8,17,17.5,12345678,41,19,0,3750240000,3750240000,12.4,1744628043676
3,85bf,1,28234,0,4e-06,149156,6,1.0,2,"(0,0)",59,24,-10.5,23.5,-69,82.6,6,17,18.0,12345678,141,19,0,3750240000,3750240000,12.5,1744628044676
2,6ffa,1,1871765,4,0.043059,122993,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,141,19,0,3750240000,3750240000,12.5,1744628044676
1,7f09,1,3687369,1,0.033026,445771,6,0.999974,1,"(0,3)",61,24,-10.5,23.5,-76,81.1,11,14,16.5,12345678,141,19,0,3750240000,3750240000,12.5,1744628044676
3,85bf,1,28318,0,3e-06,150359,6,1.0,2,"(0,0)",58,24,-10.5,23.5,-69,82.5,10,15,18.0,12345678,241,19,0,3750240000,3750240000,12.8,1744628045676
2,6ffa,1,1871765,4,0.043059,124498,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,241,19,0,3750240000,3750240000,12.8,1744628045676
1,7f09,1,3980803,4,0.12462,471380,6,0.99999,1,"(0,1)",62,24,-10.5,23.5,-76,79.9,1,14,15.0,12345678,241,19,0,3750240000,3750240000,12.8,1744628045676
4,c0b8,1,3949,0,0.2029,8199,6,0.457448,2,"(0,0)",52,25,,,-86,83.4,12,17,18.0,12345678,241,19,0,3750240000,3750240000,12.8,1744628045676
3,85bf,1,28402,0,3e-06,150992,6,1.0,1,"(0,0)",52,24,-10.5,23.5,-69,81.7,15,14,17.5,12345678,341,19,0,3750240000,3750240000,12.5,1744628046676
2,6ffa,1,1871765,4,0.043059,124799,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,341,19,0,3750240000,3750240000,12.5,1744628046676
1,7f09,1,3991949,0,0.076079,474715,6,0.999996,2,"(0,0)",52,25,-10.5,23.5,-76,80.3,1,13,16.0,12345678,341,19,0,3750240000,3750240000,12.5,1744628046676
4,c0b8,1,4782,0,0.133123,17191,6,0.747142,1,"(0,0)",57,24,-10.5,23.5,-73,80.2,14,17,19.0,12345678,341,19,0,3750240000,3750240000,12.5,1744628046676
3,85bf,1,29272,2,0.025002,152396,6,1.0,2,"(0,1)",52,24,-10.5,23.5,-69,78.4,9,14,13.0,12345678,441,19,0,3750240000,3750240000,12.7,1744628047676
2,6ffa,1,1871765,4,0.043059,126003,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,441,19,0,3750240000,3750240000,12.7,1744628047676
1,7f09,1,4014296,0,0.052893,483206,6,0.999998,1,"(0,3)",52,24,-10.5,23.5,-77,79.2,15,14,13.5,12345678,441,19,0,3750240000,3750240000,12.7,1744628047676
4,c0b8,1,9078,0,0.093384,92739,6,0.902038,1,"(0,2)",65,24,-10.5,23.5,-73,82.2,2,16,16.5,12345678,441,19,0,3750240000,3750240000,12.7,1744628047676
3,85bf,1,29854,3,0.020252,154184,6,1.0,1,"(0,1)",59,24,-10.5,23.5,-69,83.5,3,15,13.0,12345678,541,19,0,3750240000,3750240000,12.7,1744628048676
2,6ffa,1,1871765,4,0.043059,128078,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,541,19,0,3750240000,3750240000,12.7,1744628048676
1,7f09,1,4014450,0,0.042843,485834,6,0.999999,1,"(0,3)",59,24,-10.5,23.5,-77,82.7,3,23,18.5,12345678,541,19,0,3750240000,3750240000,12.7,1744628048676
4,c0b8,1,13281,0,0.050736,193454,6,0.968964,1,"(0,3)",65,24,-10.5,23.5,-73,77.4,15,12,6.0,12345678,541,19,0,3750240000,3750240000,12.7,1744628048676
3,85bf,1,30091,3,0.016404,155387,6,1.0,1,"(0,0)",58,24,-10.5,23.5,-69,83.6,10,16,20.0,12345678,641,19,0,3750240000,3750240000,12.9,1744628049676
2,6ffa,1,1871765,4,0.043059,129250,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,641,19,0,3750240000,3750240000,12.9,1744628049676
1,7f09,1,4015364,0,0.025299,487106,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-76,77.4,15,14,11.5,12345678,641,19,0,3750240000,3750240000,12.9,1744628049676
4,c0b8,1,17266,1,0.038629,241047,6,0.98664,2,"(0,0)",52,25,-10.5,23.5,-77,81.1,10,16,15.5,12345678,641,19,0,3750240000,3750240000,12.9,1744628049676
3,85bf,1,30405,3,0.013287,156891,6,1.0,2,"(0,1)",52,24,-10.5,23.5,-70,82.0,9,17,12.0,12345678,741,19,0,3750240000,3750240000,12.9,1744628050676
2,6ffa,1,1871765,4,0.043059,130454,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.0,12345678,741,19,0,3750240000,3750240000,12.9,1744628050676
1,7f09,1,4016310,1,0.113445,488309,6,1.0,2,"(0,0)",52,25,-10.5,23.5,-76,77.5,12,16,12.5,12345678,741,19,0,3750240000,3750240000,12.9,1744628050676
4,c0b8,1,28850,5,0.083966,276563,6,0.994824,1,"(0,3)",65,24,-10.5,23.5,-73,79.7,15,15,14.5,12345678,741,19,0,3750240000,3750240000,12.9,1744628050676
3,85bf,1,30719,3,0.010763,158126,6,1.0,2,"(0,1)",52,24,-10.5,23.5,-69,82.4,13,14,14.0,12345678,841,19,0,3750240000,3750240000,12.4,1744628051676
2,6ffa,1,1871765,4,0.043059,130755,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,841,19,0,3750240000,3750240000,12.4,1744628051676
1,7f09,1,4016890,1,0.074431,489432,6,1.0,1,"(0,3)",59,25,-10.5,23.5,-76,81.5,15,17,17.5,12345678,841,19,0,3750240000,3750240000,12.4,1744628051676
4,c0b8,1,65519,5,0.126966,303202,6,0.998195,1,"(0,3)",65,24,-10.5,23.5,-75,77.5,15,13,13.0,12345678,841,19,0,3750240000,3750240000,12.4,1744628051676
3,85bf,1,30876,3,0.009686,158965,6,1.0,2,"(0,0)",58,24,-10.5,23.5,-69,81.7,8,18,13.0,12345678,941,19,0,3750240000,3750240000,12.3,1744628052676
2,6ffa,1,1871765,4,0.043059,133464,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,941,19,0,3750240000,3750240000,12.3,1744628052676
1,7f09,1,4016958,1,0.060289,491538,6,1.0,1,"(0,2)",59,24,-10.5,23.5,-76,78.2,5,12,13.5,12345678,941,19,0,3750240000,3750240000,12.3,1744628052676
4,c0b8,1,75932,0,0.231262,313680,6,0.999301,2,"(0,0)",59,24,-10.5,23.5,-73,82.7,12,20,18.5,12345678,941,19,0,3750240000,3750240000,12.3,1744628052676
3,85bf,1,31002,0,0.097061,161134,6,1.0,2,"(0,1)",52,24,-10.5,23.5,-69,81.4,6,18,17.5,12345678,17,19,0,3750240000,3750240000,12.6,1744628053676
2,6ffa,1,1871765,4,0.043059,134937,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.0,12345678,17,19,0,3750240000,3750240000,12.6,1744628053676
1,7f09,1,4017261,1,0.03204,492966,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-78,82.9,3,21,19.0,12345678,17,19,0,3750240000,3750240000,12.6,1744628053676
4,c0b8,1,78600,0,0.122902,389172,6,0.999756,1,"(0,3)",64,24,-10.5,23.5,-73,80.1,11,18,15.0,12345678,17,19,0,3750240000,3750240000,12.6,1744628053676
3,85bf,1,31112,0,0.07862,162880,6,1.0,1,"(0,2)",52,24,-10.5,23.5,-69,82.4,9,16,11.5,12345678,117,19,0,3750240000,3750240000,12.6,1744628054676
2,6ffa,1,1871765,4,0.043059,137947,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,117,19,0,3750240000,3750240000,12.6,1744628054676
1,7f09,1,4017329,1,0.025952,493868,6,1.0,1,"(0,3)",58,25,-10.5,23.5,-76,82.4,3,12,17.0,12345678,117,19,0,3750240000,3750240000,12.6,1744628054676
4,c0b8,1,83537,0,0.060901,530146,6,1.00019,1,"(0,3)",52,25,-10.5,23.5,-73,83.7,15,17,18.0,12345678,117,19,0,3750240000,3750240000,12.6,1744628054676
3,85bf,1,31494,0,0.073514,163908,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-69,82.9,9,15,12.5,12345678,217,19,0,3750240000,3750240000,12.9,1744628055676
2,6ffa,1,1871765,4,0.043059,140957,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,217,19,0,3750240000,3750240000,12.9,1744628055676
1,7f09,1,4018041,2,0.015325,494950,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-76,81.2,15,17,16.5,12345678,217,19,0,3750240000,3750240000,12.9,1744628055676
4,c0b8,1,89769,4,0.187009,580521,6,1.000066,1,"(0,3)",65,24,-10.5,23.5,-73,83.7,15,16,18.0,12345678,217,19,0,3750240000,3750240000,12.9,1744628055676
3,85bf,1,31557,0,0.149546,163971,6,1.0,2,"(0,1)",52,24,-10.5,23.5,-69,83.3,9,14,18.5,12345678,317,19,0,3750240000,3750240000,12.7,1744628056676
2,6ffa,1,1871765,4,0.043059,142430,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,317,19,0,3750240000,3750240000,12.7,1744628056676
1,7f09,1,4018301,2,0.012413,496643,6,1.0,2,"(0,0)",59,25,-10.5,23.5,-76,82.0,6,18,17.5,12345678,317,19,0,3750240000,3750240000,12.7,1744628056676
4,c0b8,1,97905,1,0.415718,666142,6,1.000029,1,"(0,3)",65,24,-10.5,23.5,-73,83.3,13,17,18.0,12345678,317,19,0,3750240000,3750240000,12.7,1744628056676
3,85bf,1,31578,0,0.134592,165143,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-69,83.0,5,18,18.0,12345678,417,19,0,3750240000,3750240000,12.9,1744628057676
2,6ffa,1,1871765,4,0.043059,144806,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.5,12345678,417,19,0,3750240000,3750240000,12.9,1744628057676
1,7f09,1,4018466,2,0.010055,498179,6,1.0,1,"(0,3)",59,25,-10.5,23.5,-76,81.8,15,17,16.5,12345678,417,19,0,3750240000,3750240000,12.9,1744628057676
4,c0b8,1,101352,0,0.185841,737687,6,1.00001,1,"(0,3)",65,24,-10.5,23.5,-73,80.1,9,18,14.5,12345678,417,19,0,3750240000,3750240000,12.9,1744628057676
3,85bf,1,31862,0,0.098117,166405,6,1.0,1,"(0,0)",52,24,-10.5,23.5,-69,83.9,3,17,18.5,12345678,517,19,0,3750240000,3750240000,12.8,1744628058676
2,6ffa,1,1871765,4,0.043059,146913,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,517,19,0,3750240000,3750240000,12.8,1744628058676
1,7f09,1,4018741,1,0.00733,499001,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-76,80.9,15,15,11.0,12345678,517,19,0,3750240000,3750240000,12.8,1744628058676
4,c0b8,1,104837,0,0.070704,844354,6,1.002253,2,"(0,0)",52,25,-10.5,23.5,-73,83.5,8,15,18.0,12345678,517,19,0,3750240000,3750240000,12.8,1744628058676
3,85bf,1,31904,0,0.088306,168147,6,1.0,2,"(0,0)",52,24,-10.5,23.5,-69,83.6,3,15,19.0,12345678,617,19,0,3750240000,3750240000,12.7,1744628059676
2,6ffa,1,1871765,4,0.043059,147816,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,617,19,0,3750240000,3750240000,12.7,1744628059676
1,7f09,1,4019317,2,0.004809,500090,6,1.0,1,"(0,3)",52,25,-10.5,23.5,-76,79.9,3,14,15.0,12345678,617,19,0,3750240000,3750240000,12.7,1744628059676
4,c0b8,1,107503,0,0.061261,943397,6,1.000873,1,"(0,2)",52,24,-10.5,23.5,-73,81.3,2,15,15.5,12345678,617,19,0,3750240000,3750240000,12.7,1744628059676
3,85bf,1,31988,0,0.071527,168748,6,1.0,2,"(0,0)",58,24,-10.5,23.5,-69,81.7,6,19,17.0,12345678,717,19,0,3750240000,3750240000,12.8,1744628060676
2,6ffa,1,1871765,4,0.043059,149321,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.0,12345678,717,19,0,3750240000,3750240000,12.8,1744628060676
1,7f09,1,4063815,4,0.005035,507204,6,1.0,2,"(0,1)",62,24,-10.5,23.5,-76,81.8,12,16,16.5,12345678,717,19,0,3750240000,3750240000,12.8,1744628060676
4,c0b8,1,110007,0,0.081468,1034798,6,1.000338,1,"(0,3)",63,24,-10.5,23.5,-73,80.9,3,16,15.0,12345678,717,19,0,3750240000,3750240000,12.8,1744628060676
3,85bf,1,32072,0,0.057937,170252,6,1.0,2,"(0,0)",52,24,-10.5,23.5,-69,82.4,12,17,17.0,12345678,817,19,0,3750240000,3750240000,13.0,1744628061676
2,6ffa,1,1871765,4,0.043059,151127,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,817,19,0,3750240000,3750240000,13.0,1744628061676
1,7f09,1,4189584,3,0.024019,524504,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-76,82.2,3,17,18.0,12345678,817,19,0,3750240000,3750240000,13.0,1744628061676
4,c0b8,1,111373,0,0.058649,1048100,6,1.004183,1,"(0,2)",55,24,-10.5,23.5,-73,83.8,4,16,18.5,12345678,817,19,0,3750240000,3750240000,13.0,1744628061676
3,85bf,1,32135,0,0.046929,171455,6,1.0,2,"(0,1)",59,24,-10.5,23.5,-69,81.6,9,17,17.0,12345678,917,19,0,3750240000,3750240000,12.7,1744628062676
2,6ffa,1,1871765,4,0.043059,152331,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,917,19,0,3750240000,3750240000,12.7,1744628062676
1,7f09,1,4233456,2,0.047493,543273,6,1.0,1,"(0,1)",52,24,-10.5,23.5,-76,81.7,15,16,16.5,12345678,917,19,0,3750240000,3750240000,12.7,1744628062676
4,c0b8,1,114691,2,0.037175,1120158,6,1.008664,1,"(0,2)",52,25,-10.5,23.5,-73,82.2,4,18,17.0,12345678,917,19,0,3750240000,3750240000,12.7,1744628062676
3,85bf,1,32219,0,0.038013,172658,6,1.0,2,"(0,0)",58,24,-10.5,23.5,-69,81.6,9,16,17.0,12345678,1017,19,0,3750240000,3750240000,12.8,1744628063676
2,6ffa,1,1871765,4,0.043059,152933,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,1017,19,0,3750240000,3750240000,12.8,1744628063676
1,7f09,1,4273426,0,0.072459,549431,6,1.0,2,"(0,1)",52,24,-10.5,23.5,-76,80.8,1,14,15.5,12345678,1017,19,0,3750240000,3750240000,12.8,1744628063676
4,c0b8,1,116512,1,0.034448,1156578,6,1.003021,1,"(0,3)",52,25,-10.5,23.5,-73,82.1,15,17,17.0,12345678,1017,19,0,3750240000,3750240000,12.8,1744628063676
3,85bf,1,32282,0,0.03079,173560,6,1.0,2,"(0,1)",52,24,-10.5,23.5,-69,82.6,15,15,17.5,12345678,93,19,0,3750240000,3750240000,12.7,1744628064676
2,6ffa,1,1871765,4,0.043059,155309,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,93,19,0,3750240000,3750240000,12.7,1744628064676
1,7f09,1,4394960,0,0.064863,561920,6,1.0,2,"(0,0)",61,24,-10.5,23.5,-76,81.0,12,16,16.0,12345678,93,19,0,3750240000,3750240000,12.7,1744628064676
4,c0b8,1,121086,1,0.128476,1219792,6,1.003629,2,"(0,0)",52,25,-10.5,23.5,-73,80.4,12,17,15.0,12345678,93,19,0,3750240000,3750240000,12.7,1744628064676
3,85bf,1,32516,0,0.02494,174889,6,1.0,2,"(0,0)",58,24,-10.5,23.5,-69,81.6,6,14,11.5,12345678,193,19,0,3750240000,3750240000,12.7,1744628065676
2,6ffa,1,1871765,4,0.043059,157115,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,193,19,0,3750240000,3750240000,12.7,1744628065676
1,7f09,1,4394960,0,0.064863,564595,6,1.0,2,"(0,0)",57,24,-10.5,23.5,-76,80.7,6,16,15.5,12345678,193,19,0,3750240000,3750240000,12.7,1744628065676
4,c0b8,1,123506,1,0.06145,1300526,6,1.005594,2,"(0,0)",52,24,-10.5,23.5,-73,81.3,12,17,16.0,12345678,193,19,0,3750240000,3750240000,12.7,1744628065676
3,85bf,1,32579,0,0.120201,176092,6,1.0,2,"(0,1)",59,24,-10.5,23.5,-69,81.7,5,13,11.5,12345678,293,19,0,3750240000,3750240000,12.5,1744628066676
2,6ffa,1,1871765,4,0.043059,158921,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,293,19,0,3750240000,3750240000,12.5,1744628066676
4,c0b8,1,126554,4,0.029956,1354525,6,1.00454,2,"(0,1)",65,24,-10.5,23.5,-73,80.5,1,16,15.0,12345678,293,19,0,3750240000,3750240000,12.5,1744628066676
1,2c62,1,44616,3,0.072623,10083,6,0.347024,2,"(0,0)",59,24,-10.5,23.5,-79,79.7,13,17,14.0,12345678,293,19,0,3750240000,3750240000,12.5,1744628066676
3,85bf,1,32663,0,0.097363,177628,6,1.0,2,"(0,1)",59,24,-10.5,23.5,-69,81.3,4,14,16.0,12345678,393,19,0,3750240000,3750240000,12.7,1744628067676
2,6ffa,1,1871765,4,0.043059,159792,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,393,19,0,3750240000,3750240000,12.7,1744628067676
4,c0b8,1,131947,3,0.151794,1429456,6,1.001759,2,"(0,1)",52,24,-10.5,23.5,-73,81.7,3,18,16.0,12345678,393,19,0,3750240000,3750240000,12.7,1744628067676
1,2c62,1,197958,4,0.09645,24940,6,0.747024,1,"(0,3)",59,24,-10.5,23.5,-77,82.5,3,5,12.5,12345678,393,19,0,3750240000,3750240000,12.7,1744628067676
3,85bf,1,32747,0,0.078864,179401,6,1.0,2,"(0,0)",58,24,-10.5,23.5,-69,81.4,9,13,11.5,12345678,493,19,0,3750240000,3750240000,12.6,1744628068676
2,6ffa,1,1871765,4,0.043059,162168,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,493,19,0,3750240000,3750240000,12.6,1744628068676
